,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing
120,combine_dicts,"<ast.Name object at 0x000001D7FA3AE7F0> ;<class 'ast.Name'>, ",DEPRECATED_ALIASES,D:\Testing\14\Yelp\mrjob\mrjob\hadoop.py,combine_dicts,2,,<ast.Name object at 0x000001D7FA3AE7F0> ;<class 'ast.Name'>
122,combine_dicts,"<ast.Name object at 0x000001D7FA45D070> ;<class 'ast.Name'>, ",COMBINERS,D:\Testing\14\Yelp\mrjob\mrjob\sim.py,combine_dicts,2,,<ast.Name object at 0x000001D7FA45D070> ;<class 'ast.Name'>
124,namedtuple,"HumidityMeasure ; <class 'str'>, id_sensor timestamp humidity ; <class 'str'>",HumidityMeasure,D:\Testing\14\Yelp\pyleus\examples\apparent_temperature\apparent_temperature\humidity_generator.py,namedtuple,2,, id_sensor timestamp humidity ; <class 'str'> HumidityMeasure ; <class 'str'>
125,namedtuple,"TemperatureMeasure ; <class 'str'>, id_sensor timestamp temperature ; <class 'str'>",TemperatureMeasure,D:\Testing\14\Yelp\pyleus\examples\apparent_temperature\apparent_temperature\temperature_generator.py,namedtuple,2,, id_sensor timestamp temperature ; <class 'str'> TemperatureMeasure ; <class 'str'>
126,namedtuple,"WindSpeedMeasure ; <class 'str'>, id_sensor timestamp wind_speed ; <class 'str'>",WindSpeedMeasure,D:\Testing\14\Yelp\pyleus\examples\apparent_temperature\apparent_temperature\wind_speed_generator.py,namedtuple,2,, id_sensor timestamp wind_speed ; <class 'str'> WindSpeedMeasure ; <class 'str'>
127,namedtuple,"Fields ; <class 'str'>, url timestamp ; <class 'str'>",Fields,D:\Testing\14\Yelp\pyleus\examples\top_urls\top_urls\fields.py,namedtuple,2,, url timestamp ; <class 'str'> Fields ; <class 'str'>
128,namedtuple,"StormTuple ; <class 'str'>, id comp stream task values ; <class 'str'>",StormTuple,D:\Testing\14\Yelp\pyleus\pyleus\storm\__init__.py,namedtuple,2,, id comp stream task values ; <class 'str'> StormTuple ; <class 'str'>
129,StormTuple,"None ;<class 'NoneType'>, __system ;<class 'str'>, __tick ;<class 'str'>, None ;<class 'NoneType'>, None ;<class 'NoneType'>",TICK,D:\Testing\14\Yelp\pyleus\tests\storm\bolt_test.py,StormTuple,5,, None ;<class 'NoneType'>  None ;<class 'NoneType'>  __tick ;<class 'str'>  __system ;<class 'str'> None ;<class 'NoneType'>
130,StormTuple,"None ;<class 'NoneType'>, None ;<class 'NoneType'>, __heartbeat ;<class 'str'>, , List_value ; List",HEARTBEAT,D:\Testing\14\Yelp\pyleus\tests\storm\bolt_test.py,StormTuple,5,, List_value ; List    __heartbeat ;<class 'str'>  None ;<class 'NoneType'> None ;<class 'NoneType'>
131,StormTuple,"None ;<class 'NoneType'>, None ;<class 'NoneType'>, None ;<class 'NoneType'>, None ;<class 'NoneType'>, None ;<class 'NoneType'>",TUPLE,D:\Testing\14\Yelp\pyleus\tests\storm\bolt_test.py,StormTuple,5,, None ;<class 'NoneType'>  None ;<class 'NoneType'>  None ;<class 'NoneType'>  None ;<class 'NoneType'> None ;<class 'NoneType'>
135,getattr,"settings ; <class 'str'>, EMBED_VIDEO_BACKENDS ; <class 'str'>, List_value ; List",EMBED_VIDEO_BACKENDS,D:\Testing\14\yetty\django-embed-video\embed_video\settings.py,getattr,3,, List_value ; List  EMBED_VIDEO_BACKENDS ; <class 'str'> settings ; <class 'str'>
136,getattr,"settings ; <class 'str'>, EMBED_VIDEO_TIMEOUT ; <class 'str'>, 10 ; <class 'int'>",EMBED_VIDEO_TIMEOUT,D:\Testing\14\yetty\django-embed-video\embed_video\settings.py,getattr,3,, 10 ; <class 'int'>  EMBED_VIDEO_TIMEOUT ; <class 'str'> settings ; <class 'str'>
137,getattr,"settings ; <class 'str'>, EMBED_VIDEO_YOUTUBE_DEFAULT_QUERY ; <class 'str'>, wmode=opaque ; <class 'str'>",EMBED_VIDEO_YOUTUBE_DEFAULT_QUERY,D:\Testing\14\yetty\django-embed-video\embed_video\settings.py,getattr,3,, wmode=opaque ; <class 'str'>  EMBED_VIDEO_YOUTUBE_DEFAULT_QUERY ; <class 'str'> settings ; <class 'str'>
138,"admin,site,register","Post ; <class 'str'>, PostAdmin ; <class 'str'>",,D:\Testing\14\yetty\django-embed-video\example_project\posts\admin.py,register,2,admin, PostAdmin ; <class 'str'> Post ; <class 'str'>
148,ResourcePool,"10 ; <class 'int'>, get_resource ; <class 'str'>",pool,D:\Testing\14\yihuang\credis\test\pool.py,ResourcePool,2,, get_resource ; <class 'str'> 10 ; <class 'int'>
151,path_join,"HomeFolder ; <class 'str'>, MongoAppData ; <class 'str'>",DATA_ROOT_FOLDER,D:\Testing\14\yildizberkay\MongoApp\MongoApp.py,path_join,2,, MongoAppData ; <class 'str'> HomeFolder ; <class 'str'>
152,path_join,"DATA_ROOT_FOLDER ; <class 'str'>, logs ;<class 'str'>, mongo.pid ;<class 'str'>",pidPath,D:\Testing\14\yildizberkay\MongoApp\MongoApp.py,path_join,3,, mongo.pid ;<class 'str'>  logs ;<class 'str'> DATA_ROOT_FOLDER ; <class 'str'>
153,path_join,"DATA_ROOT_FOLDER ; <class 'str'>, data ;<class 'str'>, db ;<class 'str'>",dbPath,D:\Testing\14\yildizberkay\MongoApp\MongoApp.py,path_join,3,, db ;<class 'str'>  data ;<class 'str'> DATA_ROOT_FOLDER ; <class 'str'>
156,"sys,path,insert","0 ; <class 'int'>, path ; <class 'str'>",,D:\Testing\14\yohanboniface\sulci\doc\conf.py,insert,2,sys, path ; <class 'str'> 0 ; <class 'int'>
159,"_,add","freeze_cam ; <class 'str'>, f ; <class 'str'>, Freeze or unfreeze camera capture ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Freeze or unfreeze camera capture ; <class 'str'>  f ; <class 'str'> freeze_cam ; <class 'str'>
160,"_,add","toggle_input_mode ; <class 'str'>, c ; <class 'str'>, Toggle between camera and static files ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Toggle between camera and static files ; <class 'str'>  c ; <class 'str'> toggle_input_mode ; <class 'str'>
161,"_,add","static_file_increment ; <class 'str'>, e ; <class 'str'>, Load next static file ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Load next static file ; <class 'str'>  e ; <class 'str'> static_file_increment ; <class 'str'>
162,"_,add","static_file_decrement ; <class 'str'>, w ; <class 'str'>, Load previous static file ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Load previous static file ; <class 'str'>  w ; <class 'str'> static_file_decrement ; <class 'str'>
163,"_,add","help_mode ; <class 'str'>, h ; <class 'str'>, Toggle this help screen ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Toggle this help screen ; <class 'str'>  h ; <class 'str'> help_mode ; <class 'str'>
164,"_,add","stretch_mode ; <class 'str'>, 0 ; <class 'str'>, Toggle between cropping and stretching static files to be square ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Toggle between cropping and stretching static files to be square ; <class 'str'>  0 ; <class 'str'> stretch_mode ; <class 'str'>
165,"_,add","debug_level ; <class 'str'>, 5 ; <class 'str'>, Cycle debug level between 0 (quiet), 1 (some timing info) and 2 (all timing info) ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,4,_, 1 (some timing info) and 2 (all timing info) ; <class 'str'>  Cycle debug level between 0 (quiet)  5 ; <class 'str'> debug_level ; <class 'str'>
166,"_,add","quit ; <class 'str'>, q ; <class 'str'>, Quit ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Quit ; <class 'str'>  q ; <class 'str'> quit ; <class 'str'>
167,"_,add_multikey","reset_state ; <class 'str'>, List_value ; List, Reset: turn off backprop, reset to layer 0, unit 0, default boost. ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add_multikey,6,_, default boost. ; <class 'str'>  unit 0  reset to layer 0  Reset: turn off backprop  List_value ; List reset_state ; <class 'str'>
168,"_,add_multikey","sel_left ; <class 'str'>, List_value ; List,  ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add_multikey,3,_,  ; <class 'str'>  List_value ; List sel_left ; <class 'str'>
169,"_,add_multikey","sel_right ; <class 'str'>, List_value ; List,  ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add_multikey,3,_,  ; <class 'str'>  List_value ; List sel_right ; <class 'str'>
170,"_,add_multikey","sel_down ; <class 'str'>, List_value ; List,  ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add_multikey,3,_,  ; <class 'str'>  List_value ; List sel_down ; <class 'str'>
171,"_,add_multikey","sel_up ; <class 'str'>, List_value ; List,  ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add_multikey,3,_,  ; <class 'str'>  List_value ; List sel_up ; <class 'str'>
172,"_,add","sel_left_fast ; <class 'str'>, J ; <class 'str'>,  ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_,  ; <class 'str'>  J ; <class 'str'> sel_left_fast ; <class 'str'>
173,"_,add","sel_right_fast ; <class 'str'>, L ; <class 'str'>,  ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_,  ; <class 'str'>  L ; <class 'str'> sel_right_fast ; <class 'str'>
174,"_,add","sel_down_fast ; <class 'str'>, K ; <class 'str'>,  ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_,  ; <class 'str'>  K ; <class 'str'> sel_down_fast ; <class 'str'>
175,"_,add","sel_up_fast ; <class 'str'>, I ; <class 'str'>,  ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_,  ; <class 'str'>  I ; <class 'str'> sel_up_fast ; <class 'str'>
176,"_,add_multikey","sel_layer_left ; <class 'str'>, List_value ; List, Select previous layer without moving cursor ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add_multikey,3,_, Select previous layer without moving cursor ; <class 'str'>  List_value ; List sel_layer_left ; <class 'str'>
177,"_,add_multikey","sel_layer_right ; <class 'str'>, List_value ; List, Select next layer without moving cursor ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add_multikey,3,_, Select next layer without moving cursor ; <class 'str'>  List_value ; List sel_layer_right ; <class 'str'>
178,"_,add","zoom_mode ; <class 'str'>, z ; <class 'str'>, Cycle zooming through {currently selected unit, backprop results, none} ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,5,_, none} ; <class 'str'>  backprop results  Cycle zooming through {currently selected unit  z ; <class 'str'> zoom_mode ; <class 'str'>
179,"_,add","pattern_mode ; <class 'str'>, s ; <class 'str'>, Toggle overlay of preferred input pattern (regularized optimized images) ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Toggle overlay of preferred input pattern (regularized optimized images) ; <class 'str'>  s ; <class 'str'> pattern_mode ; <class 'str'>
180,"_,add","ez_back_mode_loop ; <class 'str'>, b ; <class 'str'>, Cycle through a few common backprop/deconv modes ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Cycle through a few common backprop/deconv modes ; <class 'str'>  b ; <class 'str'> ez_back_mode_loop ; <class 'str'>
181,"_,add","freeze_back_unit ; <class 'str'>, d ; <class 'str'>, Freeze the bprop/deconv origin to be the currently selected unit ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Freeze the bprop/deconv origin to be the currently selected unit ; <class 'str'>  d ; <class 'str'> freeze_back_unit ; <class 'str'>
182,"_,add","show_back ; <class 'str'>, a ; <class 'str'>, Toggle between showing forward activations and back/deconv diffs ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Toggle between showing forward activations and back/deconv diffs ; <class 'str'>  a ; <class 'str'> show_back ; <class 'str'>
183,"_,add","back_mode ; <class 'str'>, n ; <class 'str'>, (expert) Change back mode directly. ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, (expert) Change back mode directly. ; <class 'str'>  n ; <class 'str'> back_mode ; <class 'str'>
184,"_,add","back_filt_mode ; <class 'str'>, m ; <class 'str'>, (expert) Change back output filter directly. ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, (expert) Change back output filter directly. ; <class 'str'>  m ; <class 'str'> back_filt_mode ; <class 'str'>
185,"_,add","boost_gamma ; <class 'str'>, t ; <class 'str'>, Boost contrast using gamma correction ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Boost contrast using gamma correction ; <class 'str'>  t ; <class 'str'> boost_gamma ; <class 'str'>
186,"_,add","boost_individual ; <class 'str'>, T ; <class 'str'>, Boost contrast by scaling each channel to use more of its individual range ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Boost contrast by scaling each channel to use more of its individual range ; <class 'str'>  T ; <class 'str'> boost_individual ; <class 'str'>
187,"_,add","toggle_label_predictions ; <class 'str'>, 8 ; <class 'str'>, Turn on or off display of prob label values ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Turn on or off display of prob label values ; <class 'str'>  8 ; <class 'str'> toggle_label_predictions ; <class 'str'>
188,"_,add","toggle_unit_jpgs ; <class 'str'>, 9 ; <class 'str'>, Turn on or off display of loaded jpg visualization ; <class 'str'>",,D:\Testing\14\yosinski\deep-visualization-toolbox\bindings.py,add,3,_, Turn on or off display of loaded jpg visualization ; <class 'str'>  9 ; <class 'str'> toggle_unit_jpgs ; <class 'str'>
191,MockCommandConnection,"None ; <class 'NoneType'>, <ast.Name object at 0x000001D7FA42D490> ; <class 'ast.Name'>",connection,D:\Testing\14\youknowone\easyirc\easyirctests\test_command.py,MockCommandConnection,2,, <ast.Name object at 0x000001D7FA42D490> ; <class 'ast.Name'> None ; <class 'NoneType'>
193,property,"_get_url ; <class 'str'>, _set_url ; <class 'str'>",url,D:\Testing\14\yourlabs\django-autocomplete-light\src\dal\widgets.py,property,2,,"_get_url ; <class 'str'>, _set_url ; <class 'str'>"
194,"admin,site,register","TestModel ; <class 'str'>, TestAdmin ; <class 'str'>",,D:\Testing\14\yourlabs\django-autocomplete-light\test_project\linked_data\admin.py,register,2,admin, TestAdmin ; <class 'str'> TestModel ; <class 'str'>
195,"admin,site,register","TestModel ; <class 'str'>, TestAdmin ; <class 'str'>",,D:\Testing\14\yourlabs\django-autocomplete-light\test_project\secure_data\admin.py,register,2,admin, TestAdmin ; <class 'str'> TestModel ; <class 'str'>
196,GenericForeignKey,"content_type ;<class 'str'>, object_id ;<class 'str'>",test,D:\Testing\14\yourlabs\django-autocomplete-light\test_project\select2_generic_foreign_key\models.py,GenericForeignKey,2,, object_id ;<class 'str'> content_type ;<class 'str'>
210,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\15\yueyoum\django-siteuser\example\example\urls.py,patterns,3,, ; <class 'str'>
211,patterns," ; <class 'str'>, , , , , , ",urlpatterns,D:\Testing\15\yueyoum\django-social-login\example\app\urls.py,patterns,7,, ; <class 'str'>
213,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\15\yumike\djangolint\project\lint\tests\example_project\app\urls.py,patterns,3,, ; <class 'str'>
214,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\15\yumike\djangolint\project\oauth\urls.py,patterns,3,, ; <class 'str'>
220,property,"_get_data ; <class 'str'>, _set_data ; <class 'str'>",data,D:\Testing\15\zachwill\flask-engine\libs\wtforms\ext\django\fields.py,property,2,,"_get_data ; <class 'str'>, _set_data ; <class 'str'>"
222,patterns," ; <class 'str'>, List_value ; List",urlpatterns,D:\Testing\15\zain\jogging\jogging\tests\urls.py,patterns,2,, List_value ; List  ; <class 'str'>
223,"session,mount","http:// ; <class 'str'>, adapter ; <class 'str'>",,D:\Testing\15\zalando\connexion\connexion\decorators\security.py,mount,2,session, adapter ; <class 'str'> http:// ; <class 'str'>
224,"session,mount","https:// ; <class 'str'>, adapter ; <class 'str'>",,D:\Testing\15\zalando\connexion\connexion\decorators\security.py,mount,2,session, adapter ; <class 'str'> https:// ; <class 'str'>
230,"admin,site,register","Hook ; <class 'str'>, HookAdmin ; <class 'str'>",,D:\Testing\15\zapier\django-rest-hooks\rest_hooks\admin.py,register,2,admin, HookAdmin ; <class 'str'> Hook ; <class 'str'>
231,getattr,"settings ; <class 'str'>, HOOK_EVENTS ; <class 'str'>, None ; <class 'NoneType'>",HOOK_EVENTS,D:\Testing\15\zapier\django-rest-hooks\rest_hooks\models.py,getattr,3,, None ; <class 'NoneType'>  HOOK_EVENTS ; <class 'str'> settings ; <class 'str'>
232,getattr,"settings ; <class 'str'>, AUTH_USER_MODEL ; <class 'str'>, auth.User ; <class 'str'>",AUTH_USER_MODEL,D:\Testing\15\zapier\django-rest-hooks\rest_hooks\models.py,getattr,3,, auth.User ; <class 'str'>  AUTH_USER_MODEL ; <class 'str'> settings ; <class 'str'>
235,"ModelIndexStorage,register_indexer","ExactIndexer ; <class 'str'>, exact ; <class 'str'>, iexact ; <class 'str'>, startswith ; <class 'str'>, endswith ; <class 'str'>, istartswith ; <class 'str'>, iendswith ; <class 'str'>, year ; <class 'str'>, month ; <class 'str'>, day ; <class 'str'>, lt ; <class 'str'>, gt ; <class 'str'>, lte ; <class 'str'>, gte ; <class 'str'>",,D:\Testing\15\zbyte64\django-dockit\dockit\backends\djangodocument\indexers.py,register_indexer,14,ModelIndexStorage, gte ; <class 'str'>  lte ; <class 'str'>  gt ; <class 'str'>  lt ; <class 'str'>  day ; <class 'str'>  month ; <class 'str'>  year ; <class 'str'>  iendswith ; <class 'str'>  istartswith ; <class 'str'>  endswith ; <class 'str'>  startswith ; <class 'str'>  iexact ; <class 'str'>  exact ; <class 'str'> ExactIndexer ; <class 'str'>
236,property,"_get_queryset ; <class 'str'>, _set_queryset ; <class 'str'>",queryset,D:\Testing\15\zbyte64\django-dockit\dockit\forms\fields.py,property,2,,"_get_queryset ; <class 'str'>, _set_queryset ; <class 'str'>"
237,property,"_get_choices ; <class 'str'>, <ast.Name object at 0x000001D7FA380640> ;<class 'ast.Name'>",choices,D:\Testing\15\zbyte64\django-dockit\dockit\forms\fields.py,property,2,, <ast.Name object at 0x000001D7FA380640> ;<class 'ast.Name'> _get_choices ; <class 'str'>
240,"admin,site,register","List_value ; List, DocumentAdmin ; <class 'str'>",,D:\Testing\15\zbyte64\django-dockit\dockit\tests\admin\views.py,register,2,admin, DocumentAdmin ; <class 'str'> List_value ; List
241,register_datatap,"Document ; <class 'str'>, ",,D:\Testing\15\zbyte64\django-dockit\dockit\datataps.py,register_datatap,2,,Document ; <class 'str'>
242,register_datatap,"Document ; <class 'str'>, DocumentDataTap ; <class 'str'>",,D:\Testing\15\zbyte64\django-dockit\dockit\datataps.py,register_datatap,2,, DocumentDataTap ; <class 'str'> Document ; <class 'str'>
244,"site,register","ApiKey ; <class 'str'>, ApiKeyResource ; <class 'str'>",,D:\Testing\15\zbyte64\django-hyperadmin\hyperadmin\contrib\apikey\resources.py,register,2,site, ApiKeyResource ; <class 'str'> ApiKey ; <class 'str'>
248,property,"_get_item ; <class 'str'>, _set_item ; <class 'str'>",item,D:\Testing\15\zbyte64\django-hyperadmin\hyperadmin\states.py,property,2,,"_get_item ; <class 'str'>, _set_item ; <class 'str'>"
249,property,"_get_meta ; <class 'str'>, _set_meta ; <class 'str'>",meta,D:\Testing\15\zbyte64\django-hyperadmin\hyperadmin\states.py,property,2,,"_get_meta ; <class 'str'>, _set_meta ; <class 'str'>"
250,load_external_module,"current ; <class 'str'>, ",,D:\Testing\15\zchee\deoplete-clang\rplugin\python3\deoplete\sources\deoplete_clang.py,load_external_module,2,,current ; <class 'str'>
251,load_external_module,"current ; <class 'str'>, clang ; <class 'str'>",,D:\Testing\15\zchee\deoplete-clang\rplugin\python3\deoplete\sources\deoplete_clang.py,load_external_module,2,, clang ; <class 'str'> current ; <class 'str'>
252,load_external_module,"current ; <class 'str'>, ",,D:\Testing\15\zchee\deoplete-clang\rplugin\python3\deoplete\sources\deoplete_clang.py,load_external_module,2,,current ; <class 'str'>
253,load_external_module,"current ; <class 'str'>, sources/deoplete_clang ; <class 'str'>",,D:\Testing\15\zchee\deoplete-clang\rplugin\python3\deoplete\sources\deoplete_clang.py,load_external_module,2,, sources/deoplete_clang ; <class 'str'> current ; <class 'str'>
256,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\zeaphoo\cocopot\tests\servertest.py,insert,2,sys,0 ; <class 'int'>
257,"sys,path,insert","0 ; <class 'int'>, test_root ; <class 'str'>",,D:\Testing\15\zeaphoo\cocopot\tests\servertest.py,insert,2,sys, test_root ; <class 'str'> 0 ; <class 'int'>
258,RouterConversation,"sender ; <class 'str'>, Admin Tests ; <class 'str'>",client,D:\Testing\15\zedshaw\lamson\examples\librelist\tests\handlers\admin_tests.py,RouterConversation,2,, Admin Tests ; <class 'str'> sender ; <class 'str'>
263,"admin,site,register","Response ; <class 'str'>, ResponseAdmin ; <class 'str'>",,D:\Testing\15\zen4ever\django-authorizenet\authorizenet\admin.py,register,2,admin, ResponseAdmin ; <class 'str'> Response ; <class 'str'>
264,"admin,site,register","CIMResponse ; <class 'str'>, CIMResponseAdmin ; <class 'str'>",,D:\Testing\15\zen4ever\django-authorizenet\authorizenet\admin.py,register,2,admin, CIMResponseAdmin ; <class 'str'> CIMResponse ; <class 'str'>
265,"admin,site,register","CustomerProfile ; <class 'str'>, CustomerProfileAdmin ; <class 'str'>",,D:\Testing\15\zen4ever\django-authorizenet\authorizenet\admin.py,register,2,admin, CustomerProfileAdmin ; <class 'str'> CustomerProfile ; <class 'str'>
266,"admin,site,register","CustomerPaymentProfile ; <class 'str'>, CustomerPaymentProfileAdmin ; <class 'str'>",,D:\Testing\15\zen4ever\django-authorizenet\authorizenet\admin.py,register,2,admin, CustomerPaymentProfileAdmin ; <class 'str'> CustomerPaymentProfile ; <class 'str'>
268,patterns,"authorizenet.views ; <class 'str'>, ",urlpatterns,D:\Testing\15\zen4ever\django-authorizenet\authorizenet\urls.py,patterns,2,,authorizenet.views ; <class 'str'>
269,patterns," ; <class 'str'>, , , ",urlpatterns,D:\Testing\15\zen4ever\django-authorizenet\tests\urls.py,patterns,4,, ; <class 'str'>
270,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\zen4ever\django-authorizenet\runtests.py,insert,2,sys,0 ; <class 'int'>
281,getattr,"settings ; <class 'str'>, URL_FRAMEWORK_SESSION_KEY ;<class 'str'>, django_url_framework_flash ;<class 'str'>",SESSION_KEY,D:\Testing\15\zeraien\django-url-framework\django_url_framework\flash.py,getattr,3,, django_url_framework_flash ;<class 'str'>  URL_FRAMEWORK_SESSION_KEY ;<class 'str'> settings ; <class 'str'>
284,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\zerovm\zerovm-cli\doc\conf.py,insert,2,sys,0 ; <class 'int'>
298,"parser,add_argument","-c ; <class 'str'>, --client-conf ; <class 'str'>",,D:\Testing\15\ziggear\shadowsocks\tests\test.py,add_argument,2,parser, --client-conf ; <class 'str'> -c ; <class 'str'>
299,"parser,add_argument","-s ; <class 'str'>, --server-conf ; <class 'str'>",,D:\Testing\15\ziggear\shadowsocks\tests\test.py,add_argument,2,parser, --server-conf ; <class 'str'> -s ; <class 'str'>
300,"parser,add_argument","-a ; <class 'str'>, --client-args ; <class 'str'>",,D:\Testing\15\ziggear\shadowsocks\tests\test.py,add_argument,2,parser, --client-args ; <class 'str'> -a ; <class 'str'>
301,"parser,add_argument","-b ; <class 'str'>, --server-args ; <class 'str'>",,D:\Testing\15\ziggear\shadowsocks\tests\test.py,add_argument,2,parser, --server-args ; <class 'str'> -b ; <class 'str'>
311,TextField,"Username ;<class 'str'>, List_value ; List",username,D:\Testing\15\ziirish\burp-ui\burpui\forms.py,TextField,2,, List_value ; List Username ;<class 'str'>
312,PasswordField,"Password ;<class 'str'>, List_value ; List",password,D:\Testing\15\ziirish\burp-ui\burpui\forms.py,PasswordField,2,, List_value ; List Password ;<class 'str'>
313,BooleanField,"Remember me ;<class 'str'>, List_value ; List",remember,D:\Testing\15\ziirish\burp-ui\burpui\forms.py,BooleanField,2,, List_value ; List Remember me ;<class 'str'>
314,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\ziirish\burp-ui\burpui\__main__.py,insert,2,sys,0 ; <class 'int'>
315,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\Zimbra-Community\python-zimbra\sphinx\conf.py,insert,2,sys,0 ; <class 'int'>
316,Extension,"interface_f ; <class 'str'>, List_value ; List",ext,D:\Testing\15\zingale\pyro2\compressible\setup.py,Extension,2,, List_value ; List interface_f ; <class 'str'>
317,getattr,"settings ; <class 'str'>, SYNCHRO_REMOTE ; <class 'str'>, None ; <class 'NoneType'>",REMOTE,D:\Testing\15\zlorf\django-synchro\synchro\settings.py,getattr,3,, None ; <class 'NoneType'>  SYNCHRO_REMOTE ; <class 'str'> settings ; <class 'str'>
318,getattr,"settings ; <class 'str'>, SYNCHRO_ALLOW_RESET ; <class 'str'>, True ; <class 'bool'>",ALLOW_RESET,D:\Testing\15\zlorf\django-synchro\synchro\settings.py,getattr,3,, True ; <class 'bool'>  SYNCHRO_ALLOW_RESET ; <class 'str'> settings ; <class 'str'>
319,getattr,"settings ; <class 'str'>, SYNCHRO_DEBUG ; <class 'str'>, False ; <class 'bool'>",DEBUG,D:\Testing\15\zlorf\django-synchro\synchro\settings.py,getattr,3,, False ; <class 'bool'>  SYNCHRO_DEBUG ; <class 'str'> settings ; <class 'str'>
320,patterns," ; <class 'str'>, ",urlpatterns,D:\Testing\15\zlorf\django-synchro\synchro\urls.py,patterns,2,, ; <class 'str'>
321,call_command,"test ; <class 'str'>, ",,D:\Testing\15\zlorf\django-synchro\runtests.py,call_command,2,,test ; <class 'str'>
322,call_command,"test ; <class 'str'>, synchro ; <class 'str'>",,D:\Testing\15\zlorf\django-synchro\runtests.py,call_command,2,, synchro ; <class 'str'> test ; <class 'str'>
325,"admin,site,register","Bar ; <class 'str'>, BarAdmin ; <class 'str'>",,D:\Testing\15\zmathew\django-linguo\linguo\tests\admin.py,register,2,admin, BarAdmin ; <class 'str'> Bar ; <class 'str'>
326,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\zoofIO\flexx\docs\scripts\uiexample.py,insert,2,sys,0 ; <class 'int'>
347,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\zoofIO\flexx\flexx\pyscript\tests\test_commonast.py,insert,2,sys,0 ; <class 'int'>
350,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\15\ZoomerAnalytics\xlwings\docs\conf.py,insert,2,sys,0 ; <class 'int'>
356,patterns," ; <class 'str'>, , , , , , , , , , , , , , , , , , , , , , , , ",urlpatterns,D:\Testing\15\zorna\zorna\zorna\account\urls.py,patterns,25,, ; <class 'str'>
357,"site,register","ArticleStory ; <class 'str'>, ArticleStoryIndex ; <class 'str'>",,D:\Testing\15\zorna\zorna\zorna\articles\search_indexes.py,register,2,site, ArticleStoryIndex ; <class 'str'> ArticleStory ; <class 'str'>
