,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing
2006,PermissionWrapper,"list_clusters ; <class 'str'>, list clusters ; <class 'str'>, list clusters ; <class 'str'>",PERMISSION_LIST_CLUSTERS,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, list clusters ; <class 'str'>  list clusters ; <class 'str'> list_clusters ; <class 'str'>
2007,PermissionWrapper,"add_cluster ; <class 'str'>, add cluster ; <class 'str'>, add cluster ; <class 'str'>",PERMISSION_ADD_CLUSTER,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, add cluster ; <class 'str'>  add cluster ; <class 'str'> add_cluster ; <class 'str'>
2008,PermissionWrapper,"del_cluster ; <class 'str'>, del cluster ; <class 'str'>, del cluster ; <class 'str'>",PERMISSION_DEL_CLUSTER,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, del cluster ; <class 'str'>  del cluster ; <class 'str'> del_cluster ; <class 'str'>
2009,PermissionWrapper,"list_cluster_config ; <class 'str'>, list cluster config ; <class 'str'>, list cluster config ; <class 'str'>",PERMISSION_LIST_CLUSTER_CONFIG,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, list cluster config ; <class 'str'>  list cluster config ; <class 'str'> list_cluster_config ; <class 'str'>
2010,PermissionWrapper,"add_cluster_config ; <class 'str'>, add cluster config ; <class 'str'>, add cluster config ; <class 'str'>",PERMISSION_ADD_CLUSTER_CONFIG,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, add cluster config ; <class 'str'>  add cluster config ; <class 'str'> add_cluster_config ; <class 'str'>
2011,PermissionWrapper,"del_cluster_config ; <class 'str'>, del cluster config ; <class 'str'>, del cluster config ; <class 'str'>",PERMISSION_DEL_CLUSTER_CONFIG,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, del cluster config ; <class 'str'>  del cluster config ; <class 'str'> del_cluster_config ; <class 'str'>
2012,PermissionWrapper,"update_cluster_hosts ; <class 'str'>, update cluster hosts ; <class 'str'>, update cluster hosts ; <class 'str'>",PERMISSION_UPDATE_CLUSTER_HOSTS,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, update cluster hosts ; <class 'str'>  update cluster hosts ; <class 'str'> update_cluster_hosts ; <class 'str'>
2013,PermissionWrapper,"del_clusterhost ; <class 'str'>, delete clusterhost ; <class 'str'>, delete clusterhost ; <class 'str'>",PERMISSION_DEL_CLUSTER_HOST,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, delete clusterhost ; <class 'str'>  delete clusterhost ; <class 'str'> del_clusterhost ; <class 'str'>
2014,PermissionWrapper,"review_cluster ; <class 'str'>, review cluster ; <class 'str'>, review cluster ; <class 'str'>",PERMISSION_REVIEW_CLUSTER,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, review cluster ; <class 'str'>  review cluster ; <class 'str'> review_cluster ; <class 'str'>
2015,PermissionWrapper,"deploy_cluster ; <class 'str'>, deploy cluster ; <class 'str'>, deploy cluster ; <class 'str'>",PERMISSION_DEPLOY_CLUSTER,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, deploy cluster ; <class 'str'>  deploy cluster ; <class 'str'> deploy_cluster ; <class 'str'>
2016,PermissionWrapper,"deploy_host ; <class 'str'>, deploy host ; <class 'str'>, deploy host ; <class 'str'>",PERMISSION_DEPLOY_HOST,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, deploy host ; <class 'str'>  deploy host ; <class 'str'> deploy_host ; <class 'str'>
2017,PermissionWrapper,"get_cluster_state ; <class 'str'>, get cluster state ; <class 'str'>, get cluster state ; <class 'str'>",PERMISSION_GET_CLUSTER_STATE,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, get cluster state ; <class 'str'>  get cluster state ; <class 'str'> get_cluster_state ; <class 'str'>
2018,PermissionWrapper,"update_cluster_state ; <class 'str'>, update cluster state ; <class 'str'>, update cluster state ; <class 'str'>",PERMISSION_UPDATE_CLUSTER_STATE,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, update cluster state ; <class 'str'>  update cluster state ; <class 'str'> update_cluster_state ; <class 'str'>
2019,PermissionWrapper,"list_hosts ; <class 'str'>, list hosts ; <class 'str'>, list hosts ; <class 'str'>",PERMISSION_LIST_HOSTS,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, list hosts ; <class 'str'>  list hosts ; <class 'str'> list_hosts ; <class 'str'>
2020,PermissionWrapper,"list_host_clusters ; <class 'str'>, list host clusters ; <class 'str'>, list host clusters ; <class 'str'>",PERMISSION_LIST_HOST_CLUSTERS,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, list host clusters ; <class 'str'>  list host clusters ; <class 'str'> list_host_clusters ; <class 'str'>
2021,PermissionWrapper,"update_host ; <class 'str'>, update host ; <class 'str'>, update host ; <class 'str'>",PERMISSION_UPDATE_HOST,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, update host ; <class 'str'>  update host ; <class 'str'> update_host ; <class 'str'>
2022,PermissionWrapper,"del_host ; <class 'str'>, del host ; <class 'str'>, del host ; <class 'str'>",PERMISSION_DEL_HOST,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, del host ; <class 'str'>  del host ; <class 'str'> del_host ; <class 'str'>
2023,PermissionWrapper,"list_host_config ; <class 'str'>, list host config ; <class 'str'>, list host config ; <class 'str'>",PERMISSION_LIST_HOST_CONFIG,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, list host config ; <class 'str'>  list host config ; <class 'str'> list_host_config ; <class 'str'>
2024,PermissionWrapper,"add_host_config ; <class 'str'>, add host config ; <class 'str'>, add host config ; <class 'str'>",PERMISSION_ADD_HOST_CONFIG,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, add host config ; <class 'str'>  add host config ; <class 'str'> add_host_config ; <class 'str'>
2025,PermissionWrapper,"del_host_config ; <class 'str'>, del host config ; <class 'str'>, del host config ; <class 'str'>",PERMISSION_DEL_HOST_CONFIG,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, del host config ; <class 'str'>  del host config ; <class 'str'> del_host_config ; <class 'str'>
2026,PermissionWrapper,"list_host_networks ; <class 'str'>, list host networks ; <class 'str'>, list host networks ; <class 'str'>",PERMISSION_LIST_HOST_NETWORKS,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, list host networks ; <class 'str'>  list host networks ; <class 'str'> list_host_networks ; <class 'str'>
2027,PermissionWrapper,"add_host_network ; <class 'str'>, add host network ; <class 'str'>, add host network ; <class 'str'>",PERMISSION_ADD_HOST_NETWORK,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, add host network ; <class 'str'>  add host network ; <class 'str'> add_host_network ; <class 'str'>
2028,PermissionWrapper,"del_host_network ; <class 'str'>, del host network ; <class 'str'>, del host network ; <class 'str'>",PERMISSION_DEL_HOST_NETWORK,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, del host network ; <class 'str'>  del host network ; <class 'str'> del_host_network ; <class 'str'>
2029,PermissionWrapper,"get_host_state ; <class 'str'>, get host state ; <class 'str'>, get host state ; <class 'str'>",PERMISSION_GET_HOST_STATE,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, get host state ; <class 'str'>  get host state ; <class 'str'> get_host_state ; <class 'str'>
2030,PermissionWrapper,"update_host_state ; <class 'str'>, update host sate ; <class 'str'>, update host state ; <class 'str'>",PERMISSION_UPDATE_HOST_STATE,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, update host state ; <class 'str'>  update host sate ; <class 'str'> update_host_state ; <class 'str'>
2031,PermissionWrapper,"list_clusterhosts ; <class 'str'>, list cluster hosts ; <class 'str'>, list cluster hosts ; <class 'str'>",PERMISSION_LIST_CLUSTERHOSTS,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, list cluster hosts ; <class 'str'>  list cluster hosts ; <class 'str'> list_clusterhosts ; <class 'str'>
2032,PermissionWrapper,"list_clusterhost_config ; <class 'str'>, list clusterhost config ; <class 'str'>, list clusterhost config ; <class 'str'>",PERMISSION_LIST_CLUSTERHOST_CONFIG,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, list clusterhost config ; <class 'str'>  list clusterhost config ; <class 'str'> list_clusterhost_config ; <class 'str'>
2033,PermissionWrapper,"add_clusterhost_config ; <class 'str'>, add clusterhost config ; <class 'str'>, add clusterhost config ; <class 'str'>",PERMISSION_ADD_CLUSTERHOST_CONFIG,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, add clusterhost config ; <class 'str'>  add clusterhost config ; <class 'str'> add_clusterhost_config ; <class 'str'>
2034,PermissionWrapper,"del_clusterhost_config ; <class 'str'>, del clusterhost config ; <class 'str'>, del clusterhost config ; <class 'str'>",PERMISSION_DEL_CLUSTERHOST_CONFIG,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, del clusterhost config ; <class 'str'>  del clusterhost config ; <class 'str'> del_clusterhost_config ; <class 'str'>
2035,PermissionWrapper,"get_clusterhost_state ; <class 'str'>, get clusterhost state ; <class 'str'>, get clusterhost state ; <class 'str'>",PERMISSION_GET_CLUSTERHOST_STATE,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, get clusterhost state ; <class 'str'>  get clusterhost state ; <class 'str'> get_clusterhost_state ; <class 'str'>
2036,PermissionWrapper,"update_clusterhost_state ; <class 'str'>, update clusterhost state ; <class 'str'>, update clusterhost state ; <class 'str'>",PERMISSION_UPDATE_CLUSTERHOST_STATE,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, update clusterhost state ; <class 'str'>  update clusterhost state ; <class 'str'> update_clusterhost_state ; <class 'str'>
2037,PermissionWrapper,"list_health_reports ; <class 'str'>, list health check report ; <class 'str'>, list health check report ; <class 'str'>",PERMISSION_LIST_HEALTH_REPORT,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, list health check report ; <class 'str'>  list health check report ; <class 'str'> list_health_reports ; <class 'str'>
2038,PermissionWrapper,"get_health_report ; <class 'str'>, get health report ; <class 'str'>, get health report ; <class 'str'>",PERMISSION_GET_HEALTH_REPORT,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, get health report ; <class 'str'>  get health report ; <class 'str'> get_health_report ; <class 'str'>
2039,PermissionWrapper,"start_check_cluster_health ; <class 'str'>, start check cluster health ; <class 'str'>, start check cluster health ; <class 'str'>",PERMISSION_CHECK_CLUSTER_HEALTH,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, start check cluster health ; <class 'str'>  start check cluster health ; <class 'str'> start_check_cluster_health ; <class 'str'>
2040,PermissionWrapper,"set_error_state ; <class 'str'>, set health check into error state ; <class 'str'>, set health check into error state ; <class 'str'>",PERMISSION_SET_HEALTH_CHECK_ERROR,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, set health check into error state ; <class 'str'>  set health check into error state ; <class 'str'> set_error_state ; <class 'str'>
2041,PermissionWrapper,"delete_reports ; <class 'str'>, delete health reports ; <class 'str'>, delete health reports ; <class 'str'>",PERMISSION_DELETE_REPORT,D:\Testing\openstack\compass-core\compass\db\api\permission.py,PermissionWrapper,3,, delete health reports ; <class 'str'>  delete health reports ; <class 'str'> delete_reports ; <class 'str'>
2058,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\openstack\compute-hyperv\doc\source\conf.py,insert,2,sys,0 ; <class 'int'>
2059,"CONF,import_opt","use_cow_images ; <class 'str'>, nova.virt.driver ; <class 'str'>",,D:\Testing\openstack\compute-hyperv\hyperv\nova\imagecache.py,import_opt,2,CONF, nova.virt.driver ; <class 'str'> use_cow_images ; <class 'str'>
2060,"CONF,import_opt","instances_path ; <class 'str'>, nova.compute.manager ; <class 'str'>",,D:\Testing\openstack\compute-hyperv\hyperv\nova\imagecache.py,import_opt,2,CONF, nova.compute.manager ; <class 'str'> instances_path ; <class 'str'>
2061,"CONF,import_opt","remove_unused_original_minimum_age_seconds ; <class 'str'>, nova.virt.imagecache ; <class 'str'>",,D:\Testing\openstack\compute-hyperv\hyperv\nova\imagecache.py,import_opt,2,CONF, nova.virt.imagecache ; <class 'str'> remove_unused_original_minimum_age_seconds ; <class 'str'>
2062,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\openstack\django-openstack-auth-kerberos\doc\source\conf.py,insert,2,sys,0 ; <class 'int'>
2063,getattr,"settings ; <class 'str'>, TOKEN_TIMEOUT_MARGIN ; <class 'str'>, 0 ; <class 'int'>",_TOKEN_TIMEOUT_MARGIN,D:\Testing\openstack\django_openstack_auth\openstack_auth\utils.py,getattr,3,, 0 ; <class 'int'>  TOKEN_TIMEOUT_MARGIN ; <class 'str'> settings ; <class 'str'>
2064,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\openstack\dragonflow\doc\source\conf.py,insert,2,sys,0 ; <class 'int'>
2066,_,"DB Key not found, key=%(key)s ;<class 'str'>",message,D:\Testing\openstack\dragonflow\dragonflow\common\exceptions.py,_,2,, key=%(key)s ;<class 'str'> DB Key not found
2071,_,"DB client not found, ip=%(key)s ;<class 'str'>",message,D:\Testing\openstack\dragonflow\dragonflow\common\exceptions.py,_,2,, ip=%(key)s ;<class 'str'> DB client not found
2072,"cfg,CONF,register_opts","<ast.Name object at 0x00000232AC717040> ; <class 'ast.Name'>, df ; <class 'str'>",,D:\Testing\openstack\dragonflow\dragonflow\tests\fullstack\test_base.py,register_opts,2,cfg, df ; <class 'str'> <ast.Name object at 0x00000232AC717040> ; <class 'ast.Name'>
2073,"sys,path,insert","0 ; <class 'int'>, ROOT ; <class 'str'>",,D:\Testing\openstack\ec2-api\doc\source\conf.py,insert,2,sys, ROOT ; <class 'str'> 0 ; <class 'int'>
2074,"sys,path,insert","0 ; <class 'int'>, BASE_DIR ; <class 'str'>",,D:\Testing\openstack\ec2-api\doc\source\conf.py,insert,2,sys, BASE_DIR ; <class 'str'> 0 ; <class 'int'>
2077,"cfg,CONF,import_opt","keystone_url ; <class 'str'>, ec2api.api ; <class 'str'>",,D:\Testing\openstack\ec2-api\ec2api\tests\unit\test_context.py,import_opt,2,cfg, ec2api.api ; <class 'str'> keystone_url ; <class 'str'>
2156,resource_filename,"__name__ ; <class 'str'>, templates ; <class 'str'>",template_path,D:\Testing\openstack\faafo\faafo\api\service.py,resource_filename,2,, templates ; <class 'str'> __name__ ; <class 'str'>
2162,"log,setup","CONF ; <class 'str'>, api ; <class 'str'>",,D:\Testing\openstack\faafo\faafo\api\service.py,setup,2,log, api ; <class 'str'> CONF ; <class 'str'>
2173,patterns," ; <class 'str'>, , , ",urlpatterns,D:\Testing\openstack\freezer-web-ui\disaster_recovery\api\rest\urls.py,patterns,4,, ; <class 'str'>
2174,patterns," ; <class 'str'>, , , ",urlpatterns,D:\Testing\openstack\freezer-web-ui\disaster_recovery\backups\urls.py,patterns,4,, ; <class 'str'>
2176,patterns," ; <class 'str'>, , ",urlpatterns,D:\Testing\openstack\freezer-web-ui\disaster_recovery\clients\urls.py,patterns,3,, ; <class 'str'>
2194,patterns," ; <class 'str'>, , , , , ",urlpatterns,D:\Testing\openstack\freezer-web-ui\disaster_recovery\jobs\urls.py,patterns,6,, ; <class 'str'>
2207,patterns," ; <class 'str'>, , , , ",urlpatterns,D:\Testing\openstack\freezer-web-ui\disaster_recovery\sessions\urls.py,patterns,5,, ; <class 'str'>
2209,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\openstack\fuel-web\nailgun\nailgun\assassin\assassind.py,insert,2,sys,0 ; <class 'int'>
2226,Column,"Integer ; <class 'str'>, ",cluster_id,D:\Testing\openstack\fuel-web\nailgun\nailgun\db\sqlalchemy\models\cluster_plugin_link.py,Column,2,,"Integer ; <class 'str'>, "
2235,Column,"Integer ; <class 'str'>, ",cluster_id,D:\Testing\openstack\fuel-web\nailgun\nailgun\db\sqlalchemy\models\notification.py,Column,2,,"Integer ; <class 'str'>, "
2236,Column,"Integer ; <class 'str'>, ",node_id,D:\Testing\openstack\fuel-web\nailgun\nailgun\db\sqlalchemy\models\notification.py,Column,2,,"Integer ; <class 'str'>, "
2237,Column,"Integer ; <class 'str'>, ",task_id,D:\Testing\openstack\fuel-web\nailgun\nailgun\db\sqlalchemy\models\notification.py,Column,2,,"Integer ; <class 'str'>, "
2243,Column,"Integer ; <class 'str'>, ",plugin_id,D:\Testing\openstack\fuel-web\nailgun\nailgun\db\sqlalchemy\models\plugin_link.py,Column,2,,"Integer ; <class 'str'>, "
2249,Column,"Integer ; <class 'str'>, ",cluster_id,D:\Testing\openstack\fuel-web\nailgun\nailgun\db\sqlalchemy\models\task.py,Column,2,,"Integer ; <class 'str'>, "
2257,Column,"Integer ; <class 'str'>, ",parent_id,D:\Testing\openstack\fuel-web\nailgun\nailgun\db\sqlalchemy\models\task.py,Column,2,,"Integer ; <class 'str'>, "
2270,"sys,path,insert","0 ; <class 'int'>, ",,D:\Testing\openstack\fuel-web\nailgun\nailgun\rpc\receiverd.py,insert,2,sys,0 ; <class 'int'>
2273,Pool,"volumes ;<class 'str'>, 16 ;<class 'int'>",cinder_volume,D:\Testing\openstack\fuel-web\nailgun\nailgun\utils\ceph.py,Pool,2,, 16 ;<class 'int'> volumes ;<class 'str'>
2274,Pool,"compute ;<class 'str'>, 8 ;<class 'int'>",compute,D:\Testing\openstack\fuel-web\nailgun\nailgun\utils\ceph.py,Pool,2,, 8 ;<class 'int'> compute ;<class 'str'>
2275,Pool,"backups ;<class 'str'>, 4 ;<class 'int'>",cinder_backup,D:\Testing\openstack\fuel-web\nailgun\nailgun\utils\ceph.py,Pool,2,, 4 ;<class 'int'> backups ;<class 'str'>
2276,Pool,".rgw ;<class 'str'>, 4 ;<class 'int'>",rgw,D:\Testing\openstack\fuel-web\nailgun\nailgun\utils\ceph.py,Pool,2,, 4 ;<class 'int'> .rgw ;<class 'str'>
2277,Pool,"images ;<class 'str'>, 1 ;<class 'int'>",glance,D:\Testing\openstack\fuel-web\nailgun\nailgun\utils\ceph.py,Pool,2,, 1 ;<class 'int'> images ;<class 'str'>
2278,Enum,"available ; <class 'str'>, unavailable ; <class 'str'>, manageonly ; <class 'str'>",RELEASE_STATES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,3,, manageonly ; <class 'str'>  unavailable ; <class 'str'> available ; <class 'str'>
2279,Enum,"Ubuntu ; <class 'str'>, CentOS ; <class 'str'>",RELEASE_OS,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,2,, CentOS ; <class 'str'> Ubuntu ; <class 'str'>
2280,Enum,"multinode ; <class 'str'>, ha_full ; <class 'str'>, ha_compact ; <class 'str'>",CLUSTER_MODES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,3,, ha_compact ; <class 'str'>  ha_full ; <class 'str'> multinode ; <class 'str'>
2281,Enum,"new ; <class 'str'>, deployment ; <class 'str'>, stopped ; <class 'str'>, operational ; <class 'str'>, error ; <class 'str'>, remove ; <class 'str'>, partially_deployed ; <class 'str'>",CLUSTER_STATUSES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,7,, partially_deployed ; <class 'str'>  remove ; <class 'str'>  error ; <class 'str'>  operational ; <class 'str'>  stopped ; <class 'str'>  deployment ; <class 'str'> new ; <class 'str'>
2282,Enum,"fuelweb_admin ; <class 'str'>, storage ; <class 'str'>, baremetal ; <class 'str'>, management ; <class 'str'>, public ; <class 'str'>, fixed ; <class 'str'>, private ; <class 'str'>",NETWORKS,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,7,, private ; <class 'str'>  fixed ; <class 'str'>  public ; <class 'str'>  management ; <class 'str'>  baremetal ; <class 'str'>  storage ; <class 'str'> fuelweb_admin ; <class 'str'>
2283,Enum,"FlatDHCPManager ; <class 'str'>, VlanManager ; <class 'str'>",NOVA_NET_MANAGERS,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,2,, VlanManager ; <class 'str'> FlatDHCPManager ; <class 'str'>
2284,Enum,"nova_network ; <class 'str'>, neutron ; <class 'str'>",CLUSTER_NET_PROVIDERS,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,2,, neutron ; <class 'str'> nova_network ; <class 'str'>
2285,Enum,"ovs ; <class 'str'>, nsx ; <class 'str'>, dpdkovs ; <class 'str'>",NEUTRON_L23_PROVIDERS,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,3,, dpdkovs ; <class 'str'>  nsx ; <class 'str'> ovs ; <class 'str'>
2286,Enum,"vlan ; <class 'str'>, gre ; <class 'str'>, tun ; <class 'str'>",NEUTRON_SEGMENT_TYPES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,3,, tun ; <class 'str'>  gre ; <class 'str'> vlan ; <class 'str'>
2287,Enum,"br-fw-admin ; <class 'str'>, br-storage ; <class 'str'>, br-mgmt ; <class 'str'>, br-prv ; <class 'str'>, br-floating ; <class 'str'>, br-int ; <class 'str'>, br-ex ; <class 'str'>, br-mesh ; <class 'str'>, br-aux ; <class 'str'>, br-baremetal ; <class 'str'>, br-ironic ; <class 'str'>",DEFAULT_BRIDGES_NAMES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,11,, br-ironic ; <class 'str'>  br-baremetal ; <class 'str'>  br-aux ; <class 'str'>  br-mesh ; <class 'str'>  br-ex ; <class 'str'>  br-int ; <class 'str'>  br-floating ; <class 'str'>  br-prv ; <class 'str'>  br-mgmt ; <class 'str'>  br-storage ; <class 'str'> br-fw-admin ; <class 'str'>
2288,Enum,"ready ; <class 'str'>, discover ; <class 'str'>, provisioning ; <class 'str'>, provisioned ; <class 'str'>, deploying ; <class 'str'>, error ; <class 'str'>, removing ; <class 'str'>, stopped ; <class 'str'>",NODE_STATUSES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,8,, stopped ; <class 'str'>  removing ; <class 'str'>  error ; <class 'str'>  deploying ; <class 'str'>  provisioned ; <class 'str'>  provisioning ; <class 'str'>  discover ; <class 'str'> ready ; <class 'str'>
2289,Enum,"deploy ; <class 'str'>, provision ; <class 'str'>, deletion ; <class 'str'>, discover ; <class 'str'>, stop_deployment ; <class 'str'>",NODE_ERRORS,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,5,, stop_deployment ; <class 'str'>  discover ; <class 'str'>  deletion ; <class 'str'>  provision ; <class 'str'> deploy ; <class 'str'>
2291,Enum,"standard ; <class 'str'>, compact ; <class 'str'>",NODE_VIEW_MODES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,2,, compact ; <class 'str'> standard ; <class 'str'>
2292,Enum,"cluster ; <class 'str'>, roles ; <class 'str'>, status ; <class 'str'>, manufacturer ; <class 'str'>, cores ; <class 'str'>, ht_cores ; <class 'str'>, hdd ; <class 'str'>, disks_amount ; <class 'str'>, ram ; <class 'str'>, interfaces ; <class 'str'>, group_id ; <class 'str'>",NODE_LIST_FILTERS,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,11,, group_id ; <class 'str'>  interfaces ; <class 'str'>  ram ; <class 'str'>  disks_amount ; <class 'str'>  hdd ; <class 'str'>  ht_cores ; <class 'str'>  cores ; <class 'str'>  manufacturer ; <class 'str'>  status ; <class 'str'>  roles ; <class 'str'> cluster ; <class 'str'>
2293,Enum,"base ; <class 'str'>, compute ; <class 'str'>, storage ; <class 'str'>, other ; <class 'str'>",NODE_ROLE_GROUPS,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,4,, other ; <class 'str'>  storage ; <class 'str'>  compute ; <class 'str'> base ; <class 'str'>
2294,Enum,"ether ; <class 'str'>, bond ; <class 'str'>",NETWORK_INTERFACE_TYPES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,2,, bond ; <class 'str'> ether ; <class 'str'>
2295,Enum,"haproxy ; <class 'str'>, vrouter ; <class 'str'>",NETWORK_VIP_NAMES_V6_1,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,2,, vrouter ; <class 'str'> haproxy ; <class 'str'>
2296,Enum,"active-backup ; <class 'str'>, balance-slb ; <class 'str'>, balance-tcp ; <class 'str'>, lacp-balance-tcp ; <class 'str'>, balance-rr ; <class 'str'>, balance-xor ; <class 'str'>, broadcast ; <class 'str'>, 802.3ad ; <class 'str'>, balance-tlb ; <class 'str'>, balance-alb ; <class 'str'>",BOND_MODES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,10,, balance-alb ; <class 'str'>  balance-tlb ; <class 'str'>  802.3ad ; <class 'str'>  broadcast ; <class 'str'>  balance-xor ; <class 'str'>  balance-rr ; <class 'str'>  lacp-balance-tcp ; <class 'str'>  balance-tcp ; <class 'str'>  balance-slb ; <class 'str'> active-backup ; <class 'str'>
2297,Enum,"mode ; <class 'str'>, xmit_hash_policy ; <class 'str'>, lacp_rate ; <class 'str'>, lacp ; <class 'str'>, type__ ; <class 'str'>",BOND_PROPERTIES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,5,, type__ ; <class 'str'>  lacp ; <class 'str'>  lacp_rate ; <class 'str'>  xmit_hash_policy ; <class 'str'> mode ; <class 'str'>
2298,Enum,"layer2 ; <class 'str'>, layer2+3 ; <class 'str'>, layer3+4 ; <class 'str'>, encap2+3 ; <class 'str'>, encap3+4 ; <class 'str'>",BOND_XMIT_HASH_POLICY,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,5,, encap3+4 ; <class 'str'>  encap2+3 ; <class 'str'>  layer3+4 ; <class 'str'>  layer2+3 ; <class 'str'> layer2 ; <class 'str'>
2299,Enum,"slow ; <class 'str'>, fast ; <class 'str'>",BOND_LACP_RATES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,2,, fast ; <class 'str'> slow ; <class 'str'>
2300,Enum,"ovs ; <class 'str'>, linux ; <class 'str'>, dpdkovs ; <class 'str'>",BOND_TYPES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,3,, dpdkovs ; <class 'str'>  linux ; <class 'str'> ovs ; <class 'str'>
2301,Enum,"pending ; <class 'str'>, ready ; <class 'str'>, running ; <class 'str'>, error ; <class 'str'>",TASK_STATUSES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,4,, error ; <class 'str'>  running ; <class 'str'>  ready ; <class 'str'> pending ; <class 'str'>
2302,Enum,"pending ; <class 'str'>, ready ; <class 'str'>, running ; <class 'str'>, error ; <class 'str'>, skipped ; <class 'str'>",HISTORY_TASK_STATUSES,D:\Testing\openstack\fuel-web\nailgun\nailgun\consts.py,Enum,5,, skipped ; <class 'str'>  error ; <class 'str'>  running ; <class 'str'>  ready ; <class 'str'> pending ; <class 'str'>
